provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;30añosymás
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ;5842;19;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4482;1195;462;105;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4115;1074;350;78;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3552;923;243;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;280;33;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;6240;414;40;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;16;27;27;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;6607;548;57;4;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;6348;460;106;17;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;6256;414;140;31;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;6130;467;147;29;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;5515;855;261;110;61;34;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;5371;1059;246;64;19;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4951;1106;322;115;14;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;Deambuladores;     ;17;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;Sala de 2;     ;     ;201;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;Sala de 3;     ;     ;     ;2873;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;4982;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;5685;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;385;434;465;471;374;398;436;385;304;240;178;118;277
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;3281;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2788;91;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2704;142;11;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2744;93;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;24;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;3311;19;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;3258;21;     ;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;3338;25;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3264;13;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3232;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3174;62;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2949;131;5;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2969;71;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Deambuladores;     ;152;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Lactantes;27;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Sala de 2;     ;     ;466;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Sala de 3;     ;     ;     ;1939;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Sala de 4;     ;     ;     ;     ;2661;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ;2977;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;22;38;55;58;42;64;59;47;54;42;42;44;168
Buenos Aires;AVELLANEDA;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ;3451;16;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2550;918;472;168;60;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2192;750;313;104;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1828;625;226;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;323;65;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;3542;406;67;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;20;31;22;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;3501;417;88;21;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;3188;359;81;30;11;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3340;394;107;38;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3264;311;81;13;3;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3376;814;239;121;45;22;9;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3229;878;333;99;43;12;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2752;861;374;143;49;18;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;Deambuladores;     ;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;Sala de 2;     ;     ;351;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;Sala de 3;     ;     ;     ;2651;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;3260;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;3522;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;308;609;793;816;883;676;663;534;469;364;390;391;1607
Buenos Aires;AVELLANEDA;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;2117;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1772;115;26;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1846;129;12;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1818;112;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;2202;38;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;2304;18;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;2262;24;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2223;22;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2236;18;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2099;48;3;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2006;116;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2008;102;7;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;Deambuladores;     ;139;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;Lactantes;25;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;AVELLANEDA;Privado;Urbano;Sala de 2;     ;     ;482;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
